document_id,paragraph_id,sentence_id,sentence_text,term
doc_gragnano_03,9,0,"DISPONE Che tutti i titolari di utenze presenti nel territorio comunale procedano ad effettuare la raccolta differenziata dei rifiuti urbani, utilizzando obbligatoriamente i sacchetti ed i contenitori che il gestore del servizio provvederà a distribuire all'utenza interessata, collocando ciascuna frazione merceologica nei pressi del civico di appartenenza e nel rispetto del calendario e degli orari di raccolta di seguito riportati con data di inizio del nuovo conferimento da domenica 21 Ottobre 2018 prossimo venturo:", sacchetti
doc_gragnano_03,9,0,"DISPONE Che tutti i titolari di utenze presenti nel territorio comunale procedano ad effettuare la raccolta differenziata dei rifiuti urbani, utilizzando obbligatoriamente i sacchetti ed i contenitori che il gestore del servizio provvederà a distribuire all'utenza interessata, collocando ciascuna frazione merceologica nei pressi del civico di appartenenza e nel rispetto del calendario e degli orari di raccolta di seguito riportati con data di inizio del nuovo conferimento da domenica 21 Ottobre 2018 prossimo venturo:", utenza
doc_gragnano_03,9,0,"DISPONE Che tutti i titolari di utenze presenti nel territorio comunale procedano ad effettuare la raccolta differenziata dei rifiuti urbani, utilizzando obbligatoriamente i sacchetti ed i contenitori che il gestore del servizio provvederà a distribuire all'utenza interessata, collocando ciascuna frazione merceologica nei pressi del civico di appartenenza e nel rispetto del calendario e degli orari di raccolta di seguito riportati con data di inizio del nuovo conferimento da domenica 21 Ottobre 2018 prossimo venturo:", utenze
doc_gragnano_03,10,0,RACCOLTA PORTA A PORTA UTENZE DOMESTICHE,raccolta porta a porta
doc_gragnano_03,10,0,RACCOLTA PORTA A PORTA UTENZE DOMESTICHE, utenze domestiche
doc_gragnano_03,10,1,Domenica; Lunedì; Martedì; Mercoledì; Giovedì; Venerdì,
doc_gragnano_03,10,2,Frazione organica; Multimateriale; Carta e cartone; Frazione organica; Secco indifferenziato,carta e cartone
doc_gragnano_03,10,2,Frazione organica; Multimateriale; Carta e cartone; Frazione organica; Secco indifferenziato, frazione organica
doc_gragnano_03,10,2,Frazione organica; Multimateriale; Carta e cartone; Frazione organica; Secco indifferenziato, multimateriale
doc_gragnano_03,10,2,Frazione organica; Multimateriale; Carta e cartone; Frazione organica; Secco indifferenziato, secco indifferenziato
doc_gragnano_03,10,4,Orario di conferimento: dalle ore 20 alle ore 24 del giorno indicato,conferimento
doc_gragnano_03,11,0,RACCOLTA PORTA A PORTA UTENZE NON DOMESTICHE,raccolta porta a porta
doc_gragnano_03,11,0,RACCOLTA PORTA A PORTA UTENZE NON DOMESTICHE, utenze non domestiche
doc_gragnano_03,11,2,Frazione organica; Multimateriale; Frazione organica; Carta cartone; Frazione organica; Secco indifferenziato,carta cartone
doc_gragnano_03,11,2,Frazione organica; Multimateriale; Frazione organica; Carta cartone; Frazione organica; Secco indifferenziato, frazione organica
doc_gragnano_03,11,2,Frazione organica; Multimateriale; Frazione organica; Carta cartone; Frazione organica; Secco indifferenziato, multimateriale
doc_gragnano_03,11,2,Frazione organica; Multimateriale; Frazione organica; Carta cartone; Frazione organica; Secco indifferenziato, secco indifferenziato
doc_gragnano_03,11,3,;;Vetro;;;Carta e cartone,carta e cartone
doc_gragnano_03,11,3,;;Vetro;;;Carta e cartone, vetro
doc_gragnano_03,12,0,REVOCA Ogni e qualsiasi altro precedente provvedimento incompatibile con il presente atto;,
doc_gragnano_03,13,0,"AVVERTE che il mancato rispetto a quanto indicato nella presente Ordinanza comporterà la segnalazione, all'Autorità Giudiziaria, di ipotesi di reato, qualora la violazione costituisca fattispecie punibile ai sensi di legge vigente; che, come stabilito dall'art. 7-bis del D. Lgs. 18.08.2000, n°267 per le violazioni alle ordinanza si applica la sanzione amministrativa pecuniaria da € 25,00 ad € 500,00, salvo diversa disposizione di legge;",
doc_gragnano_03,14,0,"STABILISCE che il gestore del servizio di igiene urbana sul territorio cittadino osservi le disposizioni della presente ordinanza, nonché le prescrizioni e le indicazioni che potranno eventualmente essere impartite dagli uffici competenti. che copia della presente Ordinanza sia resa pubblica tramite affissione per giorni 30 all'Albo Pretorio del Comune, e sia data ampia pubblicità alla cittadinanza mediante pubblicazione sul sito internet del Comune, nonché mediante l'affissione su tutto il territorio comunale; che il provvedimento medesimo venga notificato al gestore del servizio di igiene urbana BUTTOL srl, con sede legale in Sarno (SA) alla via Roma n°90 per ogni azione consequenziale rispetto alla presente ordinanza; che copia del presente atto venga altresì trasmesso al Comando di Polizia Municipale incaricato della regolare ed esatta esecuzione della presente Ordinanza, unitamente alle altre forze di polizia.",gestore del servizio di igiene urbana
doc_gragnano_03,15,0,"INFORMA che avverso la presente ordinanza è ammesso ricorso innanzi S. E. il Sig. Prefetto di Napoli, entro il termine di giorni trenta, ovvero innanzi al Tribunale Amministrativo Regionale Campania, Sezione di Napoli, entro giorni sessanta.",
doc_gragnano_03,16,0,Il Sindaco dott. Paolo Cimmino,
doc_marigliano_01,1,0,Città di Marigliano,
doc_marigliano_01,1,1,(Provincia di Napoli),
doc_marigliano_01,3,1,Premesso :,
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;",contenitori stradali
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;", frazioni carta
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;", lattine
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;", plastica
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;", raccolta differenziata
doc_marigliano_01,3,2,"- Che quest'Ente sta attuando la raccolta differenziata delle frazioni carta, plastica, lattine e vetro mediante contenitori stradali;", vetro
doc_marigliano_01,3,3,- Che con delibera n° 58 del 25/09/1997 è stato approvato il “ Regolamento comunale per la gestione dei rifiuti differenziati ” ;,regolamento comunale per la gestione dei rifiuti differenziati
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;",carta
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", frazioni
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", frazioni multimateriale
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", imballaggi secondari
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", organico
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", plastica – alluminio e banda stagnata
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", raccolta integrata con il sistema del porta a porta
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", raccolta stradale con cassonetti e campane
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", rifiuti ingombranti
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", secco
doc_marigliano_01,3,4,"- Che nell'anno 2001 ha avuto inizio la raccolta integrata con il sistema del porta a porta per le frazioni organico, secco, imballaggi secondari, rifiuti ingombranti, e la raccolta stradale con cassonetti e campane per le frazioni multimateriale ( plastica – alluminio e banda stagnata ) , vetro e carta;", vetro
doc_marigliano_01,3,6,"- Considerato che è sempre più frequente l'abbandono dei rifiuti nelle piazzole che ospitano contenitori e campane, nonché in alcuni siti esterni al perimetro urbano;",abbandono dei rifiuti
doc_marigliano_01,3,6,"- Considerato che è sempre più frequente l'abbandono dei rifiuti nelle piazzole che ospitano contenitori e campane, nonché in alcuni siti esterni al perimetro urbano;", campane
doc_marigliano_01,3,7,"- Considerato altresì, che in alcune realtà si riscontra la mancata differenziazione dei rifiuti;",differenziazione dei rifiuti
doc_marigliano_01,3,8,- Atteso che è in itinere l'approvazione del Regolamento per la gestione dei rifiuti urbani ed assimilati e la tutela del decoro e dell'igiene urbana con annesso sistema sanzionatorio;,regolamento per la gestione dei rifiuti urbani ed assimilati
doc_marigliano_01,3,10,- Visto il D. Legs. 05/02/1997 n° 22 (Decreto Ronchi) e successive modifiche ed integrazioni;,
doc_marigliano_01,3,11,- Visto il Regolamento per la gestione dei rifiuti differenziati approvato con delibera n° 58 del 25/09/1997;,regolamento per la gestione dei rifiuti differenziati
doc_marigliano_01,4,0,ORDINA,
doc_marigliano_01,4,1,Di provvedere alla raccolta differenziata dei rifiuti ed al successivo conferimento secondo le modalità indicate nelle tabelle che seguono:,conferimento
doc_marigliano_01,4,1,Di provvedere alla raccolta differenziata dei rifiuti ed al successivo conferimento secondo le modalità indicate nelle tabelle che seguono:, raccolta differenziata dei rifiuti
doc_marigliano_01,8,0,Tab. 4 Altre modalità di raccolta differenziata in base alle tipologie di rifiuto e di utenza,modalità di raccolta differenziata
doc_marigliano_01,8,0,Tab. 4 Altre modalità di raccolta differenziata in base alle tipologie di rifiuto e di utenza, rifiuto
doc_marigliano_01,8,0,Tab. 4 Altre modalità di raccolta differenziata in base alle tipologie di rifiuto e di utenza, utenza
doc_marigliano_01,8,1,Cod. Rif.; Tipo di rifiuto; Utenze interessate; Limiti di accettabilità e frequenze; Luogo di conferimento ed orari,limiti di accettabilità e frequenze
doc_marigliano_01,8,1,Cod. Rif.; Tipo di rifiuto; Utenze interessate; Limiti di accettabilità e frequenze; Luogo di conferimento ed orari, utenze
doc_marigliano_01,8,1,Cod. Rif.; Tipo di rifiuto; Utenze interessate; Limiti di accettabilità e frequenze; Luogo di conferimento ed orari, conferimento
doc_marigliano_01,8,1,Cod. Rif.; Tipo di rifiuto; Utenze interessate; Limiti di accettabilità e frequenze; Luogo di conferimento ed orari, rifiuto
doc_marigliano_01,8,2,"4.1; Indumenti usati; Solo domestiche; Nessuno, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ",indumenti usati
doc_marigliano_01,8,2,"4.1; Indumenti usati; Solo domestiche; Nessuno, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", conferimento
doc_marigliano_01,8,2,"4.1; Indumenti usati; Solo domestiche; Nessuno, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", utenza
doc_marigliano_01,8,3,"4.2; Vetro in lastre e grossi recipienti; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore  20.00 del giorno precedente",vetro in lastre e grossi recipienti
doc_marigliano_01,8,3,"4.2; Vetro in lastre e grossi recipienti; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore  20.00 del giorno precedente", conferimento
doc_marigliano_01,8,3,"4.2; Vetro in lastre e grossi recipienti; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore  20.00 del giorno precedente", utenza
doc_marigliano_01,8,4,"4.3; Ferro ( pezzi di mobili disassemblati piccoli oggetti); Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 10 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica; Fuori dalle proprie abitazioni e/o esercizi dalle ore 20.00 del giorno precedente",ferro
doc_marigliano_01,8,5,"4.4; Legno, Assi, pezzi di mobili disassemblati, cassette; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 10 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore 20.00 del giorno precedente",legno
doc_marigliano_01,8,5,"4.4; Legno, Assi, pezzi di mobili disassemblati, cassette; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 10 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore 20.00 del giorno precedente", conferimento
doc_marigliano_01,8,5,"4.4; Legno, Assi, pezzi di mobili disassemblati, cassette; Domestiche, commerciali, artigianali e di servizio; Quantità : non superiore a 10 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni e/o esercizi dalle ore 20.00 del giorno precedente", utenza
doc_marigliano_01,8,6,"4.5; Ingombranti - mobili ( armadi, tavoli, poltrone, divani, reti per letto, sedie, ecc. ) - oggetti diversi (materassi, cucine, scaldabagni, piante di arredamento); Solo domestiche; Quantità : non superiore a 3 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore  20.00 del giorno precedente ",ingombranti
doc_marigliano_01,8,6,"4.5; Ingombranti - mobili ( armadi, tavoli, poltrone, divani, reti per letto, sedie, ecc. ) - oggetti diversi (materassi, cucine, scaldabagni, piante di arredamento); Solo domestiche; Quantità : non superiore a 3 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore  20.00 del giorno precedente ", conferimento
doc_marigliano_01,8,6,"4.5; Ingombranti - mobili ( armadi, tavoli, poltrone, divani, reti per letto, sedie, ecc. ) - oggetti diversi (materassi, cucine, scaldabagni, piante di arredamento); Solo domestiche; Quantità : non superiore a 3 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore  20.00 del giorno precedente ", utenza
doc_marigliano_01,8,7,"4.6; Ingombranti : - rifiuti voluminosi che non sono prodotti in ambito domestico, come : biciclette, canotti e altri rottami - rifiuti voluminosi prodotti da piccole attività di ristrutturazione come : porte, finestre, tapparelle, mouquette, lavandini, vasche da bagno, ecc; Solo domestiche; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente",ingombranti
doc_marigliano_01,8,7,"4.6; Ingombranti : - rifiuti voluminosi che non sono prodotti in ambito domestico, come : biciclette, canotti e altri rottami - rifiuti voluminosi prodotti da piccole attività di ristrutturazione come : porte, finestre, tapparelle, mouquette, lavandini, vasche da bagno, ecc; Solo domestiche; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", conferimento
doc_marigliano_01,8,7,"4.6; Ingombranti : - rifiuti voluminosi che non sono prodotti in ambito domestico, come : biciclette, canotti e altri rottami - rifiuti voluminosi prodotti da piccole attività di ristrutturazione come : porte, finestre, tapparelle, mouquette, lavandini, vasche da bagno, ecc; Solo domestiche; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", rifiuti voluminosi
doc_marigliano_01,8,7,"4.6; Ingombranti : - rifiuti voluminosi che non sono prodotti in ambito domestico, come : biciclette, canotti e altri rottami - rifiuti voluminosi prodotti da piccole attività di ristrutturazione come : porte, finestre, tapparelle, mouquette, lavandini, vasche da bagno, ecc; Solo domestiche; Quantità : non superiore a 2 pezzi, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", utenza
doc_marigliano_01,8,8,"4.7; Beni durevoli dismessi; Solo domestiche; Quantità : non superiore a pezzi 1 per ogni tipologia, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente",beni durevoli dismessi
doc_marigliano_01,8,8,"4.7; Beni durevoli dismessi; Solo domestiche; Quantità : non superiore a pezzi 1 per ogni tipologia, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", conferimento
doc_marigliano_01,8,8,"4.7; Beni durevoli dismessi; Solo domestiche; Quantità : non superiore a pezzi 1 per ogni tipologia, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", utenza
doc_marigliano_01,8,10,"4.9; Rifiuti verdi e potature; Solo domestiche; Quantità : non superiore a Kg. 50, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente",rifiuti verdi e potature
doc_marigliano_01,8,10,"4.9; Rifiuti verdi e potature; Solo domestiche; Quantità : non superiore a Kg. 50, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", conferimento
doc_marigliano_01,8,10,"4.9; Rifiuti verdi e potature; Solo domestiche; Quantità : non superiore a Kg. 50, Frequenza: settimanale/giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", utenza
doc_marigliano_01,8,11,"4.10; Prodotti e contenitori etichettati con i simboli T e/o F e pitture in genere; Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica,  Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ",prodotti e contenitori etichettati con i simboli t e/o f e pitture in genere
doc_marigliano_01,8,11,"4.10; Prodotti e contenitori etichettati con i simboli T e/o F e pitture in genere; Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica,  Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", conferimento
doc_marigliano_01,8,11,"4.10; Prodotti e contenitori etichettati con i simboli T e/o F e pitture in genere; Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica,  Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", utenza
doc_marigliano_01,8,12,"4.11; Lampade fluorescenti (da depositare integre); Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente",lampade fluorescenti
doc_marigliano_01,8,12,"4.11; Lampade fluorescenti (da depositare integre); Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", conferimento
doc_marigliano_01,8,12,"4.11; Lampade fluorescenti (da depositare integre); Solo domestiche; Quantità : non superiore a 4 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento al mese per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente", utenza
doc_marigliano_01,8,13,"4.12; Batterie auto; Solo domestiche; Quantità : non superiore a 1 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni tre mesi per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ",batterie auto
doc_marigliano_01,8,13,"4.12; Batterie auto; Solo domestiche; Quantità : non superiore a 1 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni tre mesi per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", conferimento
doc_marigliano_01,8,13,"4.12; Batterie auto; Solo domestiche; Quantità : non superiore a 1 pezzi, Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni tre mesi per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", utenza
doc_marigliano_01,8,14,"4.13; Pneumatici; Solo domesticheQuantità : non superiore a 4 pezzi,  Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni anno per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ",pneumatici
doc_marigliano_01,8,14,"4.13; Pneumatici; Solo domesticheQuantità : non superiore a 4 pezzi,  Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni anno per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", conferimento
doc_marigliano_01,8,14,"4.13; Pneumatici; Solo domesticheQuantità : non superiore a 4 pezzi,  Frequenza: settimanale / giovedì, Previo richiesta telefonica, Non è consentito più di un conferimento ogni anno per utenza; Fuori dalle proprie abitazioni dalle ore 20.00 del giorno precedente ", utenza
doc_marigliano_01,9,0,A norma dell'art. 50 comma 1° del D. Lgs. n. 22 del 05.02.97 e s.m.i. l'inosservanza delle disposizioni contenute nella presente Ordinanza saranno punite con la sanzione amministrativa di :,
doc_marigliano_01,9,2,"b) € 206,58 per l'abbandono dei rifiuti urbani pericolosi ed ingombranti.",abbandono dei rifiuti urbani pericolosi ed ingombranti
doc_marigliano_01,9,2,"b) € 206,58 per l'abbandono dei rifiuti urbani pericolosi ed ingombranti.", rifiuti urbani ingombranti
doc_marigliano_01,9,3,"A norma dell'art. 3, comma 4 della Legge 241/90, si avverte che avverso alla presente ordinanza, chiunque vi abbia interesse, potrà ricorrere per incompetenza, per eccesso di potere o violazione di legge, entro 60 giorni dalla data di notifica del presente atto al tribunale amministrativo di Napoli.",
doc_marigliano_01,10,0,"Dalla Casa Municipale li, 24 Agosto 2005",
doc_marigliano_01,10,1,Il Sindaco Prof. Ing. Felice Esposito Corcione,
doc_nocerainferiore_06,1,0,NOCERA INFERIORE FA LA DIFFERENZA CON IL PORTA A PORTA,porta a porta
doc_nocerainferiore_06,1,1,UTENZE DOMESTICHE,utenze domestiche
doc_nocerainferiore_06,2,0,LA DIFFERENZA SI FA PORTA A PORTA.,porta a porta
doc_nocerainferiore_06,2,3,"Nulla di particolarmente complicato, ma occorre la collaborazione di tutti. | veri protagonisti di questa rivoluzione culturale siamo tutti noi in quanto cittadini, chiamati a dimostrare senso civico, impegno e rispetto delle regole.",
doc_nocerainferiore_06,2,4,Nessuno avrà più alibi.,
doc_nocerainferiore_06,4,2,MARTEDÌ,
doc_nocerainferiore_06,4,5,VENERDÌ,
doc_nocerainferiore_06,4,6,SABATO,
doc_nocerainferiore_06,4,7,DOMENICA ,
doc_nocerainferiore_06,5,0,"Carta, Plastica, Metalli e Vetro possono essere depositati anche direttamente presso l'Isola ecologica ubicata nella zona industriale “Fosso Imperatore” situata lungo la strada provinciale Nocera-Sarno (via Caravaggio).",carta
doc_nocerainferiore_06,5,0,"Carta, Plastica, Metalli e Vetro possono essere depositati anche direttamente presso l'Isola ecologica ubicata nella zona industriale “Fosso Imperatore” situata lungo la strada provinciale Nocera-Sarno (via Caravaggio).", isola ecologica
doc_nocerainferiore_06,5,0,"Carta, Plastica, Metalli e Vetro possono essere depositati anche direttamente presso l'Isola ecologica ubicata nella zona industriale “Fosso Imperatore” situata lungo la strada provinciale Nocera-Sarno (via Caravaggio).", plastica
doc_nocerainferiore_06,5,0,"Carta, Plastica, Metalli e Vetro possono essere depositati anche direttamente presso l'Isola ecologica ubicata nella zona industriale “Fosso Imperatore” situata lungo la strada provinciale Nocera-Sarno (via Caravaggio).", vetro
doc_nocerainferiore_06,7,0,NOCERA INFERIORE FA LA DIFFERENZA CON IL PORTA A PORTA ,porta a porta
doc_nocerainferiore_06,7,1,Per informazioni 0813235290,
doc_nocerainferiore_06,8,0,"Siamo a tua disposizione dal LUNEDÌ al VENERDÌ, alle ore 12.00.",
doc_nocerainferiore_06,8,1,"Inlotre il MARTEDÌ e il GIOVEDÌ anche il pomeriggio. dalle ore 16.00 alle ore 17.30, per qualsiasi informazione e suggerimento. ",
doc_nocerainferiore_06,9,0,Comune di Nocera Inferiore / Ufficio Ecologia ,ufficio ecologia
doc_nocerainferiore_06,9,1,"piaza A. Diaz, p.t./stanza 12 - fax 081 3235277 ",
doc_nocerainferiore_06,10,2,La Polizia Locale in collaborazione con il Servizio Ecologia e Nocera Multiservizi effettua controlli in tutta la città.,servizio ecologia
doc_nocerainferiore_06,10,3,Il mancato rispetto del calendario di conferimento sarà sanzionato con multe come da provvedimenti amministrativi vigenti.,calendario di conferimento
doc_nocerainferiore_06,11,0,ORGANICO,organico
doc_nocerainferiore_06,11,1,"Avanzi di cucina cotti e crudi, scarti di frutta e verdura, bucce, pane vecchio e cibi scaduti (senza confezione), cialde e fondi di caffè, filtri di tè / camomilla / tisane, fazzoletti di carta sporchi, fiori, piante, segatura e paglia, cenere, terriccio.",avanzi di cucina cotti e crudi
doc_nocerainferiore_06,11,3,deposito dalle 20:00 alle 24:00 a piè di fabbricato,deposito
